sku	asin	price	quantity
52631100	B07BBJWHHZ	19.99	17
52635100	B07PFPR13F	24.99	17
52636100	B07PHYZ755	29.99	21
53030100	B07C5BGCPQ	29.99	7
53032100	B07DLYY5QL	19.99	12
53033100	B07DM8GY1K	24.99	14
53034100	B07D42KV9S	19.99	4
53040100	B07FQ32PG3	19.99	12
53055100	B07PKF1KYP	19.99	19
53056100	B07PKFXFJM	19.99	11
53057100	B07PKCYCVG	24.99	10
53058100	B07PG3LLL1	29.99	11
53061100	B07PG3LXKQ	19.99	13
53062100	B07PKD5GLJ	24.99	11
53064100	B07PJCTFNW	27.99	16
53068100	B07PG3LW68	17.99	14
53069100	B07PKCFN3J	24.99	17
53071100	B07PJ9R412	17.99	11
53140100	B01DR6IT06	49.99	7
53141100	B07PKCLLVS	19.99	9
53142100	B07PKFZYJX	19.99	7
53143100	B07PKCYJNF	29.99	10
53160100	B07PKBV1L2	19.99	18
53161100	B07PKFXHD6	19.99	10
53240100	B00XWL5YQY	29.99	9
53259100	B07PKF6WQJ	29.99	5
53400100	B01DVPWGGG	39.99	10
53410100	B01DVPWGAW	39.99	7
53420100	B07B5BHK57	39.99	11
53430100	B07B5GXTLH	39.99	8
53510100	B01DVPWGRK	44.99	7
53520100	B07FPWHB7D	44.99	10
53870100	B07B6KL5S4	24.99	8
53880100	B07B6CJCK9	59.99	25
53881100	B07B6LV72K	59.99	8
53882100	B07FS2HWGZ	59.99	20
53883100	B07B6CNNZZ	59.99	19
53890100	B07B3YK8YW	29.99	10
53891100	B07B3XBS4X	29.99	14
53892100	B07B3XX32P	29.99	12
53893100	B07B3XX91F	29.99	17
53894100	B07PDRVTGB	29.99	9
53895100	B07PFPRX36	29.99	15
53896100	B07PHZ1FKG	29.99	12
54022100	B07B57Q4Y7	19.99	7
54092100	B07PH23GCC	19.99	6
54096100	B07PJ5VH51	19.99	7
54100100	B071LFFP1M	79.99	8
54110100	B0711RDF7S	79.99	8
54120100	B07FRXYK6N	89.99	11
54126100	B07D427B11	149.99	7
54600100	B01DISZS16	19.99	15
54610100	B01DISZY8I	19.99	8
54620100	B01DISZYGA	19.99	11
54710100	B01CSBH682	17.99	12
54711100	B07D42N7BM	29.99	55
54725100	B07FPRWDNM	29.99	12
54770100	B06XXRNHS2	19.99	43
54780100	B06XXZJ2V7	19.99	6
54797100	B07PKDKQ3P	19.99	23
54800100	B06XYD9HLF	29.99	6
54801100	B06XYLW49B	39.99	4
54802100	B06XYNPCV8	34.99	8
54803100	B06XYNSZGT	34.99	4
54804100	B06XYMCBJF	37.99	12
54805100	B06XYDCZW4	29.99	3
54806100	B06XYMWP8F	34.99	9
54807100	B06XYM5ZBZ	39.99	11
54808100	B06XYD9HCY	49.99	16
54820100	B06XXJ2L9C	19.99	3
54821100	B06XY24J6M	19.99	6
54823100	B06XXZQ4Y2	19.99	14
54824100	B06XXZN3HX	24.99	8
54825100	B06XXZP2JB	24.99	19
54827100	B06XXJ2M1J	19.99	4
54828100	B06XXY1LWJ	24.99	10
54830100	B06XXYG6CT	29.99	5
54831100	B06XY35NX7	39.99	2
54900100	B07B57BQLK	24.99	6
54910100	B07C58HPCS	179.99	12
54911100	B07C58BP4Y	179.99	13
54920100	B07C5BGLHB	99.99	9
54921100	B07C5BK7RL	99.99	13
5630100	B0093X928G	39.99	12
5631100	B00D3PW28M	19.99	41
5635100	B00A91TI1W	17.99	4
5639100	B00A91TJ9S	19.99	76
5825500500	B01DVZRVBQ	19.99	59
5857030500	B00I4WS58K	49.99	6
5871100	B00D4XOHXG	24.99	26
5880100	B001AI3OF4	39.99	15
5911500	B00K6FPV3K	59.99	40
5921500	B00T1OGBAO	49.99	25
5931500	B00T1OGCF8	59.99	8
5971100	B0034KYPAY	29.99	122
5976100	B005HC42HI	59.99	12
601010100	B00EPDQ3T0	79.99	9
601011100	B00EPDQ3TA	99.99	8
601012100	B00EPDQ5HU	129.99	2
601013100	B00KZDK8SG	149.99	9
601014100	B06XYM5Y14	79.99	20
601015100	B06XYH2D28	99.99	17
601016100	B06XY6VQ9Z	129.99	18
601017100	B06XYM4S2P	149.99	20
62000100	B00TQQ2LX8	24.99	12
6200010100	B01AC0YJT0	79.99	30
6200030100	B003SLDY10	49.99	162
6200060100	B00RZNL44G	79.99	7
6200070100	B01AC0WV1S	79.99	6
6200080100	B06X9Q2PX9	19.99	17
6200090100	B06W5LTKWH	49.99	26
62002100	B00TQQ2NMC	29.99	9
62003100	B00TQQ2NNQ	39.99	26
62012100	B07B5H7GZD	39.99	13
62035100	B07B5F91W6	29.99	12
62036100	B07B5FRDF4	29.99	11
62037100	B07B5BQ56W	29.99	17
62080100	B00TQQ2TPI	49.99	9
62081100	B01DISZYDS	59.99	11
62082100	B01DISZY3I	59.99	8
62083100	B01DISZYL0	59.99	38
62085100	B06WVHZ6KJ	29.99	105
62086100	B06X6MX9TP	29.99	13
62088100	B01EJOY74W	29.99	7
62089100	B01EJOY7J2	29.99	7
62090100	B01DISZY6A	39.99	32
62092100	B07C5CZ285	39.99	11
62093100	B07CCDQ9R7	39.99	40
62100100	B07CW6DPLL	39.99	8
62101100	B01DIT052W	39.99	9
62105100	B01DIT0612	24.99	11
62107100	B01DIT0B6W	24.99	40
62110100	B06XTSTWL2	19.99	13
62115100	B07B5FTXXL	19.99	181
62120100	B06XTCLXN7	19.99	9
62125100	B07B5G8TJ3	19.99	7
62135100	B07B57FJZP	39.99	4
62136100	B07B5BPQHT	39.99	9
62140100	B07B5FTXWF	39.99	9
62141100	B07PKHCR77	29.99	19
62142100	B07PF5GWVT	29.99	18
62146100	B07PHYZ9K6	39.99	8
62150100	B07C58MDNT	24.99	7
62151100	B07C56Y3YY	29.99	7
62152100	B07CCDQ9PN	34.99	10
62200100	B06W59HYKH	59.99	10
62210100	B07CTS2PJ6	49.99	7
62211100	B07C5CT2J3	49.99	10
62212100	B07C5CYSLB	79.99	8
62213100	B07C58M947	89.99	7
62215100	B07CT242ZD	39.99	10
62215102	B07CT242ZD	31.99	8
62216100	B07PPTZ8WR	79.99	8
62217100	B07PH82VJM	79.99	7
62218100	B07PKCWBF9	89.99	6
63025100	B00TQQ2TRG	24.99	58
64510100	B07K8Y4SNR	49.99	5
64530100	B07K8V24M5	59.99	4
64536100	B07K8YZ9N8	19.99	33
65506100	B07B4KXQY4	79.99	15
68231500	B00CMOWYHY	19.99	86
7050100	B0034KYPCW	19.99	37
70627500	B00FDTNEJ2	29.99	13
71169500	B00KZDKD2M	29.99	2
713003100	B00KZDM0D2	99.99	69
73392500	B00NW8MLJU	49.99	11
7339500	B005OJWC44	49.99	15
7376100500	B00AEU0HZO	19.99	13
7379500	B00M6UT8J6	24.99	55
7385100	B000V7JRSS	49.99	10
7450020100	B00K7XSX6I	19.99	27
7450021100	B00K7XSXV8	24.99	8
7450022100	B00K7YQ6LG	27.99	39
7450023100	B00K7YQ9K4	24.99	29
7519500	B0045FYE3A	39.99	14
756456500	B00FDTVSYU	19.99	11
75951500	B0056YP2XA	34.99	25
76231500	B01CQ1ZO56	39.99	13
77332500	B078K2VQZG	29.99	9
7733500	B008K1S2BU	19.99	19
77701500	B003RDLSUS	29.99	6
77783500	B00GQW9TI0	19.99	15
7821100	B003IX0C3Q	19.99	125
7829100	B003IX0C40	25.99	8
7879500	B003RDN7G6	44.99	11
795012500	B008QV9TRK	29.99	10
795060500	B07MVGJ9ZY	29.99	9
80742500	B00N4XP2VW	69.99	3
807640500	B009W3SS78	19.99	14
8094500	B008F6BTYW	39.99	9
8096120500	B005OJWZXW	39.99	11
809660500	B006T30VU6	19.99	7
809690500	B006T30WIW	29.99	12
8110100	B003IX0CN6	49.99	22
81101500	B00NW8MYGK	49.99	10
8118500	B00KZDLFWY	22.99	25
8168500	B00KZDLILC	29.99	12
8179500	B00M6UU18I	19.99	54
8181100	B00ESX61RQ	19.99	32
819111500	B00XWK3GSS	34.99	5
819113500	B00XWK3KDO	34.99	13
819116500	B07DNTFFWN	34.99	11
819117500	B07DNST35Q	34.99	11
819118500	B07S1VB38K	34.99	68
8199100	B00KZDLMPY	29.99	16
8204500	B00MR0A2JK	24.99	4
82180500	B07KV2NN5Z	19.99	9
82270500	B06Y1SSPN9	24.99	17
82291500	B077VZX3WS	19.99	63
82292500	B00BMUMY1U	19.99	64
82293500	B077VW8RXT	19.99	67
82842500	B00HR4ULF6	18.98	71
8291500	B00L5GIP8W	19.99	22
8292500	B009WO0MY4	29.99	19
8293500	B009WNXR60	34.99	35
8296500	B009WNXMQU	49.99	81
8297500	B009WNXOKE	29.99	6
8299500	B00L5GP5YO	24.99	13
8300500	B00AC38GOM	29.99	16
8304500	B01I1PA3NY	19.99	77
8336500	B00OA4NE4Q	19.99	14
84080500	B07R3GWG9T	19.99	8
84315500	B01AY2GYGC	22.99	31
84341500	B01CQ276E2	17.99	29
84351500	B01CQ26XVE	17.99	28
84361500	B01CQ27A3E	19.99	20
84371500	B01CQ26QD4	19.99	12
84601500	B017DG8N3E	69.99	11
84620500	B077VRJ72K	29.99	9
85192500	B07J33W5X8	19.98	13
86410500	B01CQ28BZK	19.99	19
86450500	B01G3FG5TK	24.99	73
86503500	B01MSVQVI5	49.99	10
86640500	B01N4AK905	49.99	18
86870500	B07B6R81JX	24.99	7
86880500	B076CPQ8PZ	19.99	8
86881500	B076CPGY4S	19.99	8
86890100	B07DM64XVP	19.99	15
86930500	B073PHNT7D	19.99	28
87040500	B07KV22695	19.99	16
87056500	B07KTNCMKZ	24.99	29
87080500	B07KV2C4DS	19.99	7
87120500	B07FFSN834	29.99	8
87270500	B07D2K4RN9	29.99	14
87310500	B010PRZSO0	24.99	12
87360500	B0171A81SE	29.99	12
87361500	B07KV1MLGH	19.99	10
8745500	B01HCD63HG	19.99	281
8755500	B01LW2SOGT	19.99	6
8757500	B01HCD8KUO	24.99	62
87631500	B01LQ7IDQ8	19.99	357
87638500	B07KV1TFGZ	19.99	13
87670500	B071FJZ5VG	24.99	175
87840500	B0743P98VB	19.99	39
87851500	B079V3MT4T	19.99	44
87950500	B07D5FVVBB	29.99	47
88040500	B07KV2CBKR	19.99	9
88060500	B07P1WS8ZF	99.99	11
88072500	B07PKDR4RB	19.98	50
88120500	B07S2XZDV7	29.99	3
88193500	B07RYTZ8YM	19.99	11
88194500	B07RYV1HDD	19.99	12
88311500	B07KV1RXD7	19.99	9
88501500	B07KV1SLXV	29.99	5
88511500	B07KV2KJTL	29.99	8
900030100	B00CWZPPDI	89.99	26
900050100	B003NWRS5W	89.99	8
900060100	B004M3LH94	89.99	13
900080100	B01DR6IZF0	99.99	8
921198100	B003IT6HKM	17.99	12
110003102	B000SLQWAS	35.99	0
1101993502	B01LVV4CKB	15.99	0
115008102	B000SLW0YK	23.99	0
1160992500	B00576B8ZS	19.99	0
1160992502	B00576B8ZS	15.99	0
1160995502	B00576B920	15.99	0
1170997502	B00IAQDVMU	15.99	0
1180992502	B00FL0AQD0	15.99	0
1180993502	B00OZX56X4	15.99	0
1201073102	B00ESX5ZDM	15.99	0
1201143102	B002LLN7NI	17.59	0
1201633102	B002LLN7NS	19.99	0
1201733502	B007MFCABI	19.99	0
12100102	B00J5ARVHG	31.99	0
12102102	B000XUPGL0	19.99	0
12104102	B06W5VR557	55.99	0
12256102	B003IX0BQY	35.99	0
12285102	B005SBUJJI	39.99	0
1295640102	B003IX0CPO	15.99	0
1296993102	B002LLN7N8	15.99	0
1398993502	B00IAQDRQK	15.99	0
1412762102	B00K7XRYYK	31.99	0
144726102	B003IT6IIS	31.99	0
15069102	B003IX0C8Q	22.39	0
15109102	B00008WZ1H	14.39	0
15148102	B00LL5PN64	22.39	0
15165102	B00008WZ1L	15.99	0
15166102	B003IX0CS6	15.99	0
15170102	B003IX0DEY	19.99	0
15173102	B00008WZ1A	23.99	0
152004102	B003IT6I0G	22.39	0
152201102	B003IT6I4C	23.99	0
152256102	B003IT6I2O	23.99	0
152285102	B0046A7U80	23.99	0
15236102	B003IX0DT4	63.99	0
154008102	B003IT6I6A	23.99	0
15450102	B0002AEAEK	23.99	0
15498102	B07D644471	15.99	0
15578102	B00DCEPH54	31.99	0
15580102	B003IX0BIC	27.99	0
15581102	B0056G4MVG	63.99	0
15850102	B000M3658Q	43.99	0
15851102	B003IX0BDM	51.99	0
15852102	B000M37VUW	55.99	0
15853102	B003IX0BDW	63.99	0
15861102	B0002SMLPW	15.99	0
15895102	B003IX0DRG	47.99	0
15940102	B000M366GW	14.39	0
15941102	B000M366N0	14.39	0
16605102	B007FDVI4M	27.99	0
16607102	B00BN6AA50	30.39	0
16608102	B000M366SA	31.99	0
16610102	B000M3674S	31.99	0
16611102	B001QUQQ2Y	55.99	0
16621102	B0012L8B1Q	35.99	0
16633102	B0002AEAEU	35.99	0
16700102	B003IX0CNQ	15.99	0
16705102	B000SLW1AS	22.39	0
16742102	B003IX0C8G	15.99	0
16749102	B000M3AY7E	19.99	0
16754102	B000M368L0	31.99	0
16777102	B0015LKIYG	22.39	0
16800102	B0002SMM8I	31.99	0
16821102	B000V7HFC8	22.39	0
16824102	B003IX0CQ8	19.99	0
16831102	B003IX0DF8	63.99	0
16842102	B07DNFSXCN	63.99	0
16850102	B003IX0DN0	14.39	0
16874102	B000AO0VEQ	14.39	0
16993102	B003IX0DIK	30.39	0
17092102	B000M39J48	22.39	0
17093102	B000M3AZSW	23.99	0
17107102	B003IX0CXQ	47.99	0
17108102	B003IX0CXG	31.99	0
17110102	B003IX0DGW	31.99	0
17132102	B005G2WSR0	31.99	0
17202102	B003IX0C0O	22.39	0
17290102	B003IX0DVC	22.39	0
17451102	B000SLW0K4	23.99	0
17452102	B000SLW0ZY	23.99	0
17472102	B003IX0CR2	23.99	0
17528101	B00KZDZQ5G	34.77	0
17528102	B00KZDZQ5G	36.79	0
17529101	B000XJE3O2	37.79	0
17529102	B000XJE3O2	39.99	0
17612101	B003IT6HRA	30.23	0
17612102	B003IT6HRA	31.99	0
17676101	B001B6P2TQ	18.89	0
17676102	B001B6P2TQ	19.99	0
17715101	B001B6T6K2	18.89	0
17715102	B001B6T6K2	19.99	0
17753102	B00KZDLQ82	31.99	0
17771101	B006P0DQ8C	30.23	0
17771102	B006P0DQ8C	31.99	0
17773102	B001B6T4WC	38.39	0
17775102	B001B6T4TU	43.99	0
17777102	B001B6VSMG	51.99	0
17792102	B001B6VR8Q	23.99	0
17796102	B001B6OZM6	15.99	0
17798102	B001B6VRAE	15.99	0
17801102	B00KZE07UY	23.99	0
17814102	B001B6OZXU	31.99	0
17817102	B001B6T3V4	31.99	0
17818102	B001B6T3WI	27.99	0
17821102	B001B6P0IY	31.99	0
17824102	B001B6VS30	15.99	0
17828102	B001B6T472	23.99	0
17829102	B001B6QXTO	31.99	0
17830102	B001B6P0K2	15.99	0
17831101	B001B6QXNK	26.45	0
17831102	B001B6QXNK	27.99	0
17835101	B001B6VS7Q	22.67	0
17835102	B001B6VS7Q	23.99	0
17837102	B001B6VRXG	23.99	0
17840102	B001B6T3F0	23.99	0
17875102	B003IX0D08	15.99	0
17882102	B003IX0BFK	17.59	0
17894102	B003IX0D0I	15.99	0
17901102	B001TH8ISO	15.99	0
17902102	B001TH8ISE	15.99	0
17923102	B001TH8JJM	22.39	0
17928102	B003IX0BFU	22.39	0
17929102	B0056G49AU	31.99	0
1792921102	B07P48XX4C	47.99	0
17930102	B003SLDY4W	39.99	0
17932102	B0030GGQ6S	15.99	0
17933102	B003IX0C4A	23.99	0
17937102	B0030GB2YY	47.99	0
179371102	B07NZY1B15	47.99	0
17950102	B003IT6IN8	47.99	0
17964102	B003IX0B3M	63.99	0
17969102	B00D79O0WU	71.99	0
18167102	B001TH8JJ2	15.99	0
18170102	B001TH8JJW	35.99	0
18172102	B001TH8JOM	15.99	0
18350102	B003IX0DHG	63.99	0
18351102	B003IX0CYK	63.99	0
18354102	B003IX0CUY	79.99	0
18394102	B001TH8JRY	39.99	0
18396102	B001TH8JS8	55.99	0
18400102	B000UUNKFC	15.99	0
18401102	B000UUQK18	22.39	0
18402102	B000UUNKGQ	22.39	0
18403102	B000UUQK22	30.39	0
18411102	B000UUNKDO	15.99	0
18415102	B000UUNKES	15.99	0
18416102	B000UUQK7C	27.99	0
18417102	B005SBS36E	31.99	0
18420102	B07DNCRHPG	31.99	0
18442102	B005FWTH3Y	39.99	0
18447102	B003IX0CZ4	51.99	0
18448101	B003IX0DI0	49.13	0
18448102	B003IX0DI0	51.99	0
18451101	B003IX0CX6	26.45	0
18451102	B003IX0CX6	27.99	0
18452101	B003IX0DGM	30.23	0
18452102	B003IX0DGM	31.99	0
18553102	B003IX0BEG	23.99	0
18562102	B003IX0DH6	63.99	0
18563102	B003IX0CYA	55.99	0
18564101	B003SLDWZ8	60.47	0
18564102	B003SLDWZ8	63.99	0
18565102	B00KZDJU08	55.99	0
18572102	B007JQFOQI	15.99	0
18575102	B007JQFP12	17.59	0
18576102	B007JQFP0S	22.39	0
18596102	B003SLDWQW	39.99	0
18597101	B003SLDWRG	68.03	0
18597102	B003SLDWRG	71.99	0
18598102	B00CTM35Q8	79.99	0
18603102	B002UZEQJO	98.39	0
18606102	B003RDN5D6	46.39	0
18614102	B00576QINU	51.99	0
18615102	B003F6IBCK	15.99	0
18616102	B003IX0D6M	23.99	0
18617102	B004UE6N6W	43.99	0
18618102	B006A5BCQ0	59.99	0
18619100	B003IX0D6C	54.99	0
18619102	B003IX0D6C	43.99	0
18620102	B00LL5UYA4	71.99	0
18687102	B00576BTHU	71.99	0
18688101	B00538QCB0	52.91	0
18688102	B00538QCB0	55.99	0
18689101	B00538QC0G	37.79	0
18689102	B00538QC0G	39.99	0
18690102	B00538QALM	23.99	0
18691100	B00576BT66	24.99	0
18691101	B00576BT66	18.89	0
18691102	B00576BT66	19.99	0
18718102	B003SLDX3Y	22.39	0
18760102	B00466IXI0	39.99	0
18768102	B003SLDWNA	15.99	0
18773102	B003SLDWN0	15.99	0
18796102	B003F2M4U4	31.99	0
18902102	B00466IXIA	39.99	0
18903102	B00466IXHQ	31.99	0
18904102	B003WPGRL6	31.99	0
18914102	B00BU2KBTW	27.99	0
18915101	B003SLDWL2	22.67	0
18915102	B003SLDWL2	23.99	0
18916102	B003SLDWLW	27.99	0
18957102	B003SLDWVW	15.99	0
19146102	B000SLVXMU	15.99	0
19155102	B000SLU7G8	19.99	0
19203102	B000SLU8OO	19.99	0
19206102	B005RAKO04	27.99	0
19214102	B000SLW004	19.99	0
19215102	B000SLS92W	19.99	0
19216102	B000SLS94U	27.99	0
19218102	B000SLU9L6	27.99	0
19219101	B000SLS9C2	22.67	0
19219102	B000SLS9C2	23.99	0
19220102	B000SLU9Q6	23.99	0
19226102	B003IT6IYM	23.99	0
19485102	B007JQFMPG	55.99	0
19492102	B007JQEUPY	19.99	0
19499102	B007JQEV0I	43.99	0
19500100	B007JQEUYU	54.99	0
19500102	B007JQEUYU	43.99	0
19539102	B005FQMOHG	23.99	0
19548102	B005FQI3K8	23.99	0
19549102	B005FQMNE0	23.99	0
19551102	B005FQMN40	23.99	0
19565102	B007JQFNA0	23.99	0
196022502	B01CQ24SF2	55.99	0
196023501	B01CQ28NL2	22.67	0
196023502	B01CQ28NL2	23.99	0
19611101	B007BKZ1T2	16.62	0
19611102	B007BKZ1T2	17.59	0
19612102	B00820HJ2W	15.99	0
19613100	B00820HJ9A	19.99	0
19613102	B00820HJ9A	15.99	0
19614102	B008DDSGO8	23.99	0
19615102	B008MVW3JK	15.99	0
19616100	B008MVW4DU	39.99	0
19616101	B008MVW4DU	30.23	0
19616102	B008MVW4DU	31.99	0
19617101	B008MVW2IW	18.89	0
19617102	B008MVW2IW	19.99	0
19618102	B00820HM3I	23.99	0
19622101	B00820HLS4	26.45	0
19622102	B00820HLS4	27.99	0
19623100	B00820I124	39.99	0
19623101	B00820I124	30.23	0
19623102	B00820I124	31.99	0
19630101	B007JQFKOO	22.67	0
19630102	B007JQFKOO	23.99	0
19633102	B007JQFKOE	22.39	0
19635102	B007JQFK62	15.99	0
19638100	B00820HMVA	29.99	0
19638101	B00820HMVA	22.67	0
19638102	B00820HMVA	23.99	0
19639102	B007BKY256	15.99	0
19648101	B007BL1M7G	18.89	0
19648102	B007BL1M7G	19.99	0
19651101	B005FQMMZU	22.67	0
19651102	B005FQMMZU	23.99	0
19652102	B005FWT8IS	23.99	0
19654102	B007JQFMZ6	28.79	0
19657102	B005FW607A	39.99	0
19659102	B005FW60OS	39.99	0
19660102	B005FW60DE	39.99	0
19667102	B007JQFH1U	23.99	0
19775102	B01D4LSDPU	15.99	0
19895102	B00ADHGJR8	15.99	0
19940102	B007JQFOZY	15.99	0
19943101	B008MVVP2G	60.47	0
19943102	B008MVVP2G	63.99	0
19981102	B007JQEXE2	14.39	0
20016102	B00ADHG69Y	14.39	0
20023102	B00ADHG74I	14.39	0
20024102	B00ADHG75M	14.39	0
20025102	B00BWOH47A	14.39	0
20027102	B008MVVH9W	14.39	0
20028101	B008MVVH7O	21.16	0
20028102	B008MVVH7O	22.39	0
20029102	B00D2IIWKC	15.99	0
20030102	B008MVVH92	15.99	0
20037101	B008FC6Z40	18.89	0
20037102	B008FC6Z40	19.99	0
20039101	B008MVVZZS	18.89	0
20039102	B008MVVZZS	19.99	0
20042101	B008MVVXHI	18.89	0
20042102	B008MVVXHI	19.99	0
20043102	B008MVVY3Q	19.99	0
20044101	B008MVVY4K	18.89	0
20044102	B008MVVY4K	19.99	0
20045102	B008MVVYQI	19.99	0
20048102	B008MVVY4U	23.99	0
20051101	B008FC6ORI	22.67	0
20051102	B008FC6ORI	23.99	0
20052101	B008FC66OY	22.67	0
20052102	B008FC66OY	23.99	0
20056102	B008MVW0LQ	23.99	0
20060102	B00KZDNXN8	23.99	0
20063102	B008MVW57U	63.99	0
20064102	B008MVVIXM	63.99	0
20065101	B00KZDO13O	60.47	0
20065102	B00KZDO13O	63.99	0
20077102	B008MVW1ME	23.99	0
20078102	B008MVW1M4	23.99	0
20093102	B008MVVIZU	59.99	0
20094102	B008MVVIX2	39.99	0
20113102	B008MVW2JG	23.99	0
2015010102	B0002SMM4W	31.99	0
2015012502	B0045FYFH0	47.99	0
20151102	B008MVW0LG	19.99	0
20207102	B00BQTX420	17.59	0
20208102	B00BQTX45C	19.99	0
20209102	B00BQTX42U	15.99	0
20210100	B00BQTX54M	29.99	0
20210102	B00BQTX54M	23.99	0
20211102	B00BQTX55Q	15.99	0
20212102	B00BQTX556	31.99	0
20213102	B00BQTX56A	23.99	0
20214102	B00BQTX538	27.99	0
20215100	B00BQTX614	39.99	0
20215102	B00BQTX614	31.99	0
20216100	B00BQTX600	19.99	0
20216102	B00BQTX600	15.99	0
20217102	B00BQTX5ZQ	19.99	0
20218100	B00BQTX60A	19.99	0
20218102	B00BQTX60A	15.99	0
20219100	B00BQTX60U	29.99	0
20219102	B00BQTX60U	23.99	0
20259102	B00BQTXDBW	22.39	0
20349102	B00BQTXHYU	31.99	0
2035030502	B00KP9KG3M	39.99	0
20351102	B00BQTY3HA	43.99	0
20352101	B00BQTY3MK	60.47	0
20352102	B00BQTY3MK	63.99	0
20353102	B00BQTY4NI	95.99	0
20385100	B00ESX7SM8	14.99	0
20389102	B00DY497WG	14.39	0
20390102	B00BQTXPMY	36.79	0
20391102	B00KZDPLP6	30.39	0
20392102	B00BQTXPME	22.39	0
20396102	B00E8ADXES	63.99	0
20409102	B00KLFAX7E	22.39	0
20410102	B00KLFB0E4	39.99	0
20411102	B00KLF6O7M	22.39	0
20412102	B00KLF6NWI	39.99	0
20415102	B00K6EF5IW	15.99	0
20416102	B00KLF8YV6	19.99	0
20417102	B00KLFC54I	23.99	0
20418102	B00BQTWUSE	22.39	0
20440102	B00DY49Y1U	22.39	0
2045030502	B00KP9KA4W	39.99	0
20460102	B00E8ADS4I	63.99	0
20461102	B00KZDQABK	79.99	0
20477102	B00BQTXVV4	19.99	0
20487102	B00E8ADLAY	79.99	0
20515102	B00EIBAKG6	23.99	0
20538102	B00BQTWWZ0	23.99	0
20540102	B00BQTWWXC	23.99	0
20541102	B00BQTWWX2	23.99	0
20549102	B00KLF59Q4	19.99	0
20603102	B00ESX4TBG	51.99	0
20604102	B00KZDRGEU	51.99	0
20605102	B00ESX4I5S	63.99	0
206051102	B07NZY2M2F	71.99	0
20619102	B00ESX762A	14.39	0
20624102	B00E8ADZWS	55.99	0
20625102	B00E8ADZU0	55.99	0
20626102	B00E8ADZXW	55.99	0
20628102	B00E8AE28Y	55.99	0
20630102	B00E8AE29I	55.99	0
20631102	B00E8AE25M	55.99	0
20633102	B00KLFB04Y	15.99	0
20640102	B00KLF6NTG	15.99	0
20641102	B00KLF59NW	15.99	0
20648102	B00ESX64F0	15.99	0
20821102	B00ESX5668	31.99	0
20877102	B00KLFA8J2	15.99	0
20883102	B00K6OB6I0	15.99	0
20884102	B00KBRS6DU	23.99	0
20885102	B00KLFACKM	27.99	0
20886102	B00KLFARMU	27.99	0
20887102	B00K6O5TM4	15.99	0
20888102	B00KLFACQ6	15.99	0
20889102	B00KLFARMK	27.99	0
20891102	B00KLFA928	27.99	0
20892102	B00KLFAN7E	15.99	0
20893102	B00JBEX6QQ	35.99	0
20894102	B00KLFACQG	19.99	0
20895102	B00KLFAD4C	43.99	0
20898102	B00KLFAN4C	15.99	0
20907101	B00K4YZ1GU	113.39	0
20907102	B00K4YZ1GU	119.99	0
20924102	B00N4XS4KS	79.99	0
20925102	B00KLFCSRW	47.99	0
209261102	B07NZY2R47	63.99	0
20959102	B00NHWSTVA	19.99	0
20960102	B00NHMLR0K	19.99	0
20961102	B00N4XMES6	19.99	0
20964102	B00NGZ7GG2	19.99	0
20965102	B00NGZ7LHG	19.99	0
20968102	B00LOVXW8Q	19.99	0
20981102	B00K4YZ1II	15.99	0
2102167102	B004XHUQOQ	15.99	0
2102168102	B00CWZPVLO	15.99	0
2102172102	B01CPHPVYA	15.99	0
21089102	B00K6EFWGM	14.39	0
21207102	B00K6EG4QE	15.99	0
21212102	B00K6ED1RY	15.99	0
21222102	B00K6ED81S	15.99	0
21227102	B00K6EDAWA	15.99	0
21279102	B00K4Z0AGA	23.99	0
21287102	B00K6EGFOA	19.99	0
21295102	B00KLFBXZK	19.99	0
21305102	B00K7XRTWM	14.39	0
21351100	B00K4Z0FD8	19.99	0
21351102	B00K4Z0FD8	15.99	0
21387102	B00KLF6YHM	15.99	0
21397102	B00K6EGUQ8	31.99	0
21400102	B00O8OQZRG	31.99	0
21402102	B00KLFCFHU	31.99	0
21403102	B00O8OQ33M	31.99	0
21404102	B00KLFCSU4	31.99	0
21413102	B00KLF9OLK	19.99	0
21432102	B00KLFAUY0	23.99	0
21433102	B00KLF6OD6	23.99	0
21534102	B00TQQ2VD8	15.99	0
21540102	B00TQRC3RG	23.99	0
21545102	B00TQQ2WPK	31.99	0
21546102	B00TQQ2WM8	31.99	0
21549102	B00TQQ2WSW	39.99	0
21550102	B00TQQ2WTQ	39.99	0
21555102	B00TQQ2Y9E	22.39	0
21569102	B00TQQ302O	15.99	0
21572102	B00TQQ3042	14.39	0
21585102	B00TZSVM00	23.99	0
21586102	B00TZSVM2I	23.99	0
21638102	B00TZSVOF8	23.99	0
21639102	B00TZSVPJI	23.99	0
21644102	B00TQQ3DW6	14.39	0
21655100	B00TQQ3IOO	17.99	0
21655102	B00TQQ3IOO	14.39	0
21661102	B00TQQ3NGM	14.39	0
21685102	B00TQQ3TY8	31.99	0
21716102	B00TQQ465Y	19.99	0
21720102	B00TQQ49MO	19.99	0
21723102	B00TQQ49O2	15.99	0
21730102	B00TQQ4CIU	36.79	0
21731102	B00TQQ4CGW	27.99	0
21732100	B00TQQ4DRK	99.99	0
21732102	B00TQQ4DRK	79.99	0
21733102	B00TQQ4DQ6	79.99	0
